,William Berger PhD,Justin Johnson,Thomas Ruiz,Jenna Torres,Ronald Lewis,Allison Schmidt,Eric Vargas,Nichole Jefferson,Jessica Ramirez,Bryan Jones,Samuel Roberson,Kyle Murray,Dylan Wall,Justin Sanchez,Benjamin Carpenter,Kathleen Duncan,Lindsey Sanders,Erik Petersen,Alejandra Lopez,Amy Murphy,Morgan Kennedy DDS,Brett Hutchinson,Susan Riley MD,George Davila,Roy Vasquez,Eric Wallace,Rachel Duran,Ryan Moreno,Pamela Larson,Brooke Franklin,Victor Fox,Michelle Rivera,Emily Benitez,James Harper,Linda Gomez,Rebecca Kelly,Molly Bailey,Joshua Maynard,Earl Carney,Shaun Holmes,Matthew Gill,Karen Edwards,John Stuart,Jessica Oconnor,Philip Barnes,Evan Hunt,Robert Bridges DDS,Randy Woodard,Tony Jones,Sydney Gutierrez,Dustin Henry,Melissa Chen,Colin Guzman,Sharon Smith,Michael Rice,Philip Sims,Dennis Williams,Isaac Shaw,Matthew Stewart,Alexandra Christensen,Rebecca Ballard,Michael Baker,Christina Ross,Colleen Howard,Jonathan Jennings,Jason Mccall,Sean Boone,Andrea Cole,Pamela Macdonald,Diana Reyes,Susan Flores,Stephanie Shannon,Jamie Key,Jessica Potter,Barry Vaughn,Jill Stone,Melissa Gray,Dustin Hall,Kelly Collins,Robert Gill
Sean Boone,0.74631217838765,0.3208333333333333,0.44919197635666225,0.3434446057087566,0.8263157894736841,0.8415384615384616,0.4941796856891196,0.6544715447154472,0.7546833184656556,0.74631217838765,0.7513636363636363,0.74631217838765,0.7485344827586207,0.4515502255790823,0.4416158020426961,0.6679062499999999,0.611001073972772,0.687109529621322,1.0,0.7485344827586207,0.5961364028216104,0.5498987755408653,0.71775,0.4360555057435417,0.5416666666666666,0.440314401622718,0.8263157894736841,0.7276543739279587,0.6231876057588284,1.0,0.46049547836375926,0.75,0.8415384615384616,0.7777777777777778,0.75,0.4045481832009595,0.49853646297948256,0.825,0.74631217838765,0.6527934125495102,0.95,0.687109529621322,0.95,0.7245408242012655,0.75,0.74631217838765,0.4482002467105263,0.6081197336993626,0.74631217838765,0.5227044517451988,0.5957120996594679,0.74631217838765,0.6936876017064695,0.4732820756987778,0.6295112886806397,0.5674344810468543,0.45579044117647055,0.5400426136363636,0.74631217838765,0.4443214285714286,0.4765406810703422,0.6393788433040454,0.2658737135506003,0.3593727901860811,0.95,0.5132238231413501,0.0,0.530394647696477,0.6679062499999999,0.4789600961538462,0.74631217838765,0.44919197635666225,0.7055555555555555,0.5132465000886054,0.360155051808626,0.825,0.5410401002506265,0.5483823529411764,0.5961364028216104,0.6885618312505104
Andrea Cole,0.5131377551020408,0.219208211143695,0.23411918354636513,0.1969294648791899,0.6428571428571428,0.5131377551020408,0.42639961389961384,0.4009983822797411,0.44996825447395733,0.3680949545529996,0.5131377551020408,0.5131377551020408,0.3691910361259985,0.3187274909963985,0.3224250976986538,0.3714685501066098,0.35034504120325016,0.3999701812995367,0.49321847507331373,0.3691910361259985,0.3928666641276612,0.36083447802197793,0.397768956849602,0.21507063159015222,0.3001855589832129,0.21717119772117557,0.42479535770352106,0.5003093112244897,0.4364149193756117,0.49321847507331373,0.37048124538276855,0.3724334299310384,0.5131377551020408,0.3078048631476051,0.3724334299310384,0.2742312278172139,0.2972446542141332,0.45720569752827817,0.42793176972281444,0.3999701812995367,0.468557551319648,0.35078060931605703,0.468557551319648,0.5636782572266442,0.2968118323209049,0.42793176972281444,0.3062145581916977,0.34869289471806536,0.5131377551020408,0.5131377551020408,0.46345208845208835,0.42793176972281444,0.397757093652616,0.4646199224882261,0.42552887008461926,0.4142857142857142,0.3112784176170468,0.3688177614795918,0.42793176972281444,0.24623792566880123,0.3337188689034936,0.4396141907017909,0.182805325255102,0.23756802350032094,0.468557551319648,0.3392732354996506,0.3957491097612066,0.0,0.3714685501066098,0.3224890029325512,0.5131377551020408,0.23411918354636513,0.34799303519061575,0.3249915310804336,0.42793176972281444,0.5636782572266442,0.6428571428571428,0.30390731659232606,0.3773071728691476,0.473430666909621
Pamela Macdonald,0.733974358974359,0.34099055066797,0.3799556190986804,0.28257215237824657,1.0,0.733974358974359,0.434295903045903,0.5735741088180113,0.6436189071113246,0.5725921515268884,0.733974358974359,0.733974358974359,0.5742971673071089,0.5798319327731092,0.4300108136544307,0.5757828418594548,0.5726351351351351,0.5721034059748882,0.7672287390029325,0.5742971673071089,0.611125921976362,0.8233173076923077,0.6187517106549365,0.3345543158069035,0.4669553139738868,0.3378218631218287,0.6571428571428571,0.7156250000000001,0.5906959971150378,0.7672287390029325,0.45671198179499894,1.0,0.733974358974359,0.6578947368421053,1.0,0.392250789669268,0.5439236111111111,0.7112088628217661,0.6140350877192983,0.5721034059748882,0.7288673020527858,0.53125,0.7288673020527858,0.8768328445747801,0.7142857142857143,0.6140350877192983,0.43799863062633965,0.6434370322082187,0.733974358974359,0.6325722664432342,0.7209254709254709,0.6140350877192983,0.733974358974359,0.5727617476609412,0.6086616635397124,0.5486408606073241,0.44524179864253394,0.5275440705128206,0.6140350877192983,0.4104112033799534,0.45169491525423733,0.6288088151927439,0.2614783653846154,0.3368070778240034,0.7288673020527858,0.4809975069409031,0.6156097262952103,0.4715401785714286,0.0,0.501649560117302,0.733974358974359,0.3799556190986804,0.5413224991854023,0.6140350877192983,0.43585643212508884,0.8768328445747801,0.6547619047619048,0.4727447146991739,0.539687028657617,0.6771787240537241
Diana Reyes,0.6566620370370371,0.3888888888888889,0.3861831644624648,0.30218860273904136,0.8255131964809383,0.6566620370370371,0.43481675425425426,0.6526829268292682,0.5758240699441637,0.6530231560891937,0.6574431818181817,0.6566620370370371,0.6549676724137931,0.4092880553981123,0.4025494784871052,0.6566620370370371,0.537605068610277,0.6510093808630393,0.875,0.6549676724137931,0.5753576823958055,0.5406412203970798,0.7056666666666667,0.38154856752559896,0.5325476992143658,0.47112057492680326,0.6217663671373556,0.6402454861111111,0.48762734072693004,0.875,0.429981347409004,0.6566620370370371,0.6566620370370371,0.5460648148148148,0.6566620370370371,0.3539796603008395,0.3803837823155456,0.8111111111111111,0.6566620370370371,0.6510093808630393,0.8312499999999999,0.6012208384186567,0.8312499999999999,0.8255131964809383,0.5265625,0.6566620370370371,0.4406547880116959,0.5350698469856996,0.6566620370370371,0.5955488060326769,0.5951334899282112,0.6566620370370371,0.6103589446818614,0.5392389028981771,0.5738233092837494,0.517237955173824,0.3988166360294117,0.4725372869318182,0.6566620370370371,0.43684126984126986,0.372880113325712,0.5896522832006702,0.23393585069444447,0.5429864253393665,0.8312499999999999,0.4515732302372837,0.7020833333333334,0.5289451219512195,0.6566620370370371,0.0,0.6566620370370371,0.3861831644624648,0.617361111111111,0.5765550239234449,0.3820688225538972,1.0,0.5405145929339478,0.5429864253393665,0.511542940251168,0.605848903218695
Susan Flores,0.8292682926829269,0.32249322493224936,0.43818036552481776,0.38162009150455883,0.744446726572529,1.0,0.5491100856954516,0.7814634146341464,0.8425512934879572,0.6912939798351673,1.0,1.0,0.5740970192869667,0.5017421602787456,0.5817496663948402,0.7198509485094852,0.6789167215996486,0.7794596622889306,0.7352941176470589,0.5740970192869667,0.7352941176470589,0.5926657448665833,0.7198509485094852,0.4039094560211157,0.44162492129971803,0.3699448529411764,0.744446726572529,0.975,0.7405337179949514,0.7352941176470589,0.39534786428481783,0.7198509485094852,1.0,0.5621052631578948,0.7198509485094852,0.5344202898550725,0.5565811930072356,0.6726287262872629,0.8292682926829269,0.7794596622889306,0.698529411764706,0.6797607879924954,0.698529411764706,0.6845719190329733,0.54203007518797,0.8292682926829269,0.50556284597378,0.6757151067816632,0.8292682926829269,0.49386974158807356,0.5366906069332257,0.8292682926829269,0.7707942464040026,0.4471737243545859,0.8292682926829269,0.7474932249322493,0.6066176470588235,0.71875,0.8292682926829269,0.44562201574396704,0.5672023809523808,0.7104488136718103,0.2954268292682927,0.39931876871975047,0.698529411764706,0.5702710687370912,0.7007936507936507,0.6333109756097561,0.7198509485094852,0.480362075255368,0.0,0.43818036552481776,0.5187908496732027,0.5683860427121018,0.3567164179104478,0.8292682926829269,0.48743535668439397,0.44710027100271005,0.7352941176470589,0.7650987224157957
Stephanie Shannon,0.7947154471544716,0.3105449657869013,1.0,0.36571925435853553,0.9107142857142857,0.7947154471544716,0.5262304987914744,0.7947154471544716,0.6968825018312628,0.662490064008702,0.7947154471544716,0.7947154471544716,0.5523942609371335,0.5280612244897959,0.49014962035518866,0.7116126543209876,0.6506285248663298,0.7926777152386909,0.73796768707483,0.5539529914529915,0.7718531468531469,0.5858830146753324,0.7116126543209876,0.38707989535356924,0.7601010101010102,0.3320315987455278,0.7570710312366283,0.7748475609756098,0.5885135848293211,0.73796768707483,0.4159341262775883,0.9107142857142857,0.7947154471544716,0.9444444444444444,0.9107142857142857,0.42471205962059627,0.49535900297619045,0.647708071498394,0.7947154471544716,0.7926777152386909,0.7010693027210885,0.682160149171758,0.7010693027210885,0.7985441977377461,0.9107142857142857,0.7947154471544716,0.5141361651470766,0.6475603106657606,0.7947154471544716,0.5760925997965168,0.6565571253071253,0.7947154471544716,0.7386778194705025,0.5216223059055001,0.6986949237977892,0.629795841034396,0.48208841463414637,0.5712017276422765,0.7947154471544716,0.44052211934156377,0.4507644938056523,0.6808467797688182,0.2831173780487805,0.38268048668976085,0.7010693027210885,0.546509774206379,0.73796768707483,0.6440506436314364,0.7116126543209876,0.47486459817188986,0.7947154471544716,0.0,0.5206772014361299,0.623227892964735,0.39694067925677734,0.7985441977377461,0.5963010204081632,0.43053536517246194,0.5843495934959351,0.7332196089818043
Jamie Key,0.9262820512820513,0.2987196859148079,0.4058786078098472,0.3534878411692869,0.6895676409598105,0.9262820512820513,0.5086308165576459,0.7238555347091933,0.812252681900318,0.6403332056806518,0.9262820512820513,0.9262820512820513,0.5534521722189752,0.4647547574376843,0.5426774023848493,0.6667850132026962,0.6288683735330078,0.7219994948766056,0.6810897435897436,0.5534521722189752,0.6810897435897436,0.5489756418796237,0.6667850132026962,0.37413407945545657,0.40906923799877737,0.3426732772435897,0.6895676409598105,0.9031250000000001,0.6859430913478877,0.6810897435897436,0.525201106083459,0.6667850132026962,0.9262820512820513,0.520668016194332,0.6667850132026962,0.495023922333705,0.536566224762276,0.6230439163365994,0.7681363352095061,0.7219994948766056,0.6470352564102564,0.6296502170827922,0.6470352564102564,0.6341066814119529,0.5020727299016773,0.7681363352095061,0.5527580971659919,0.8120231541841711,0.9262820512820513,0.45746267730433743,0.4971268762939174,0.7681363352095061,0.9262820512820513,0.6586538461538461,0.7681363352095061,0.6923895577096797,0.5618990384615384,0.6657652243589743,0.7681363352095061,0.41277167483976435,0.5253893849206348,0.7935622165532882,0.3299879807692308,0.3698818082051535,0.6470352564102564,0.5282318553366006,0.6491325803825804,0.5866245895872421,0.6667850132026962,0.4449507684256454,0.9262820512820513,0.4058786078098472,0.0,0.5264857895634533,0.330420015308075,0.7681363352095061,0.4515026220570188,0.41414095615315133,0.6810897435897436,0.8546054639804641
Jessica Potter,1.0,0.3888888888888889,0.5265266531713899,0.4601889338731444,1.0,1.0,0.6621621621621622,0.8458536585365853,0.8768956289027654,0.8336192109777016,1.0,1.0,0.6549676724137931,0.6050420168067226,0.5917306655731829,0.8680555555555556,0.8186936936936937,0.8436848030018762,0.875,0.6549676724137931,0.7352941176470589,0.7146851629273505,0.8680555555555556,0.4870672852019336,0.5325476992143658,0.417799351874168,0.8057869062901156,0.975,0.7405337179949514,0.875,0.476743012814045,1.0,1.0,0.6489265215507906,0.873015873015873,0.5344202898550725,0.5792687270789969,0.8111111111111111,1.0,0.8436848030018762,0.8312499999999999,0.8197115384615384,0.8312499999999999,0.8768328445747801,0.625750574352548,1.0,0.596749226006192,0.8148329228837703,1.0,0.6325722664432342,0.7209254709254709,1.0,0.9294871794871795,0.5727617476609412,0.8434959349593496,0.7603178635953025,0.6066176470588235,0.71875,1.0,0.5373677248677249,0.5672023809523808,0.85671768707483,0.35625,0.4815314563973461,0.8312499999999999,0.6876798181829629,0.7020833333333334,0.6854939024390244,0.8680555555555556,0.5792601495726496,1.0,0.5265266531713899,0.617361111111111,0.0,0.43585643212508884,1.0,0.6547619047619048,0.5391503267973856,0.7352941176470589,0.9226190476190477
Barry Vaughn,1.0,0.3888888888888889,0.5265266531713899,0.4601889338731444,0.8680555555555556,1.0,0.6621621621621622,0.8458536585365853,0.8768956289027654,0.8336192109777016,1.0,1.0,0.6549676724137931,0.6050420168067226,0.7371922492401215,0.8680555555555556,0.8186936936936937,0.8436848030018762,0.875,0.6549676724137931,0.7352941176470589,0.7146851629273505,0.8680555555555556,0.4870672852019336,0.5325476992143658,0.417799351874168,0.8057869062901156,0.975,0.7405337179949514,0.875,0.476743012814045,0.8680555555555556,1.0,0.6489265215507906,0.8680555555555556,0.5344202898550725,0.6116319444444445,0.8111111111111111,1.0,0.8436848030018762,0.8312499999999999,0.8197115384615384,0.8312499999999999,0.8255131964809383,0.625750574352548,1.0,0.596749226006192,0.8148329228837703,1.0,0.5955488060326769,0.6258033601783601,1.0,0.9294871794871795,0.5392389028981771,0.8434959349593496,0.9472222222222222,0.6066176470588235,0.71875,1.0,0.5373677248677249,0.5672023809523808,0.85671768707483,0.35625,0.4815314563973461,0.8312499999999999,0.6876798181829629,0.7020833333333334,0.6854939024390244,0.8680555555555556,0.5792601495726496,1.0,0.5265266531713899,0.617361111111111,0.6854066985645934,0.0,1.0,0.6089285714285714,0.5391503267973856,0.7352941176470589,0.9226190476190477
Jill Stone,0.6566620370370371,0.3888888888888889,0.3861831644624648,0.30218860273904136,0.8255131964809383,0.6566620370370371,0.43481675425425426,0.6526829268292682,0.5758240699441637,0.6530231560891937,0.6574431818181817,0.6566620370370371,0.6549676724137931,0.4092880553981123,0.4025494784871052,0.6566620370370371,0.537605068610277,0.6510093808630393,0.875,0.6549676724137931,0.5753576823958055,0.5406412203970798,0.7056666666666667,0.38154856752559896,0.5325476992143658,0.38527510141987825,0.6217663671373556,0.6402454861111111,0.48762734072693004,0.875,0.429981347409004,0.6566620370370371,0.6566620370370371,0.5460648148148148,0.6566620370370371,0.3539796603008395,0.3803837823155456,0.8111111111111111,0.6566620370370371,0.6510093808630393,0.8312499999999999,0.6012208384186567,0.8312499999999999,0.8255131964809383,0.5265625,0.6566620370370371,0.4406547880116959,0.5350698469856996,0.6566620370370371,0.5955488060326769,0.5951334899282112,0.6566620370370371,0.6103589446818614,0.5392389028981771,0.5738233092837494,0.517237955173824,0.3988166360294117,0.4725372869318182,0.6566620370370371,0.43684126984126986,0.372880113325712,0.5896522832006702,0.23393585069444447,0.31620342705529253,0.8312499999999999,0.4515732302372837,0.7020833333333334,0.5289451219512195,0.6566620370370371,0.5721153846153846,0.6566620370370371,0.3861831644624648,0.617361111111111,0.5765550239234449,0.3820688225538972,0.0,0.5405145929339478,0.5391503267973856,0.511542940251168,0.605848903218695
Melissa Gray,0.7982142857142858,0.34099055066797,0.3641853966276791,0.30633472314540655,1.0,0.7982142857142858,0.6632882882882882,0.6237752613240418,0.6999506180706003,0.5725921515268884,0.7982142857142858,0.7982142857142858,0.5742971673071089,0.4957983193277311,0.5015501519756838,0.5778399668325042,0.5449811752050558,0.6221758375770572,0.7672287390029325,0.5742971673071089,0.611125921976362,0.5612980769230769,0.6187517106549365,0.3345543158069035,0.4669553139738868,0.3378218631218287,0.6607927786499217,0.7782589285714286,0.6788676523620627,0.7672287390029325,0.5763041594843067,0.5793408910038376,0.7982142857142858,0.4788075648962746,0.5793408910038376,0.42658190993788825,0.46238057322198506,0.7112088628217661,0.6656716417910448,0.6221758375770572,0.7288673020527858,0.5456587256027554,0.7288673020527858,0.8768328445747801,0.46170729472140765,0.6656716417910448,0.47633375718708537,0.5424111695614351,0.7982142857142858,0.7982142857142858,0.7209254709254709,0.6656716417910448,0.6187332567929583,0.7227421016483517,0.6619337979094078,0.6444444444444444,0.4842108718487395,0.5737165178571428,0.6656716417910448,0.38303677326257973,0.5191182405165456,0.6838442966472305,0.2843638392857143,0.3259638911110332,0.7288673020527858,0.45776895359642006,0.6156097262952103,0.7201704545454546,0.5778399668325042,0.501649560117302,0.7982142857142858,0.3641853966276791,0.5413224991854023,0.5055423816806746,0.6656716417910448,0.8768328445747801,0.0,0.4727447146991739,0.586922268907563,0.7364477040816327
Dustin Hall,0.6094363425925926,0.2927469135802469,0.41186214865119786,0.2804558607612336,0.6876717032967034,0.6094363425925926,0.4035456863113113,0.6000820825515948,0.5344120649139327,0.5080378430531733,0.6094363425925926,0.6094363425925926,0.49304510895593867,0.3987340128359036,0.46417027121814364,0.6094363425925926,0.498941690388305,0.5985434105450522,0.6586805555555555,0.8557692307692308,0.44811495778867105,0.5017594887931802,0.6549166666666667,0.2968365048899696,0.49424803591470257,0.5033936651583711,0.571657141799151,0.5942004340277778,0.45130816066133755,0.6586805555555555,0.32368040318844465,0.6876717032967034,0.6094363425925926,0.7131410256410257,0.6876717032967034,0.3256951468565486,0.37404087611607145,0.7527777777777778,0.6094363425925926,0.5985434105450522,0.6257465277777777,0.5150926465748287,0.6257465277777777,0.6214279895731508,0.6876717032967034,0.6094363425925926,0.4089638614766082,0.49658879634631703,0.6094363425925926,0.4483159067634873,0.4957600465412966,0.6094363425925926,0.5664632671533714,0.40592706301501663,0.5275778977771768,0.47555285507970513,0.36969484017565357,0.4380323712384259,0.6094363425925926,0.40542460317460316,0.3456737445574294,0.5221148938452697,0.21711169704861114,0.46945701357466063,0.6257465277777777,0.419097073268164,0.5572323881475668,0.48631652106785495,0.6094363425925926,0.43703092948717953,0.6094363425925926,0.41186214865119786,0.46473572530864193,0.47059345990267043,0.2997261350722838,0.7527777777777778,0.4502612343014129,0.0,0.44811495778867105,0.5622775779872135
Kelly Collins,0.90625,0.3524305555555556,0.5959252971137521,0.4170462213225371,0.8651026392961877,0.90625,0.6000844594594594,0.7665548780487804,0.7946866636931311,0.7554674099485421,0.90625,0.90625,0.7485344827586207,0.5483193277310924,0.536255915675697,0.7866753472222222,0.7419411599099099,0.90625,1.0,0.7692307692307692,1.0,0.6476834289029113,0.7866753472222222,0.44140472721425233,0.48262135241301907,0.45248868778280543,0.7302443838254172,0.88359375,0.6711086819329247,1.0,0.46049547836375926,0.7866753472222222,0.90625,0.6410256410256409,0.7866753472222222,0.5335711050724637,0.5249622839153409,0.7350694444444444,0.90625,0.7645893527204504,0.95,0.90625,0.95,0.8651026392961877,0.6181318681318679,0.90625,0.5408039860681114,0.7384423363634168,0.90625,0.6241097612065354,0.6236745276334719,0.90625,0.8423477564102564,0.5650993831437381,0.7644181910569106,0.689038063883243,0.5497472426470588,0.6513671875,0.90625,0.4869895006613757,0.5140271577380952,0.7764004039115647,0.3228515625,0.4363878823600949,0.95,0.6232098352283101,0.8023809523809524,0.6212288490853659,0.7866753472222222,0.5249545105502137,0.90625,0.5959252971137521,0.7055555555555555,0.6211498205741627,0.3770605497856341,0.90625,0.5664362519201229,0.4886049836601307,0.0,0.836123511904762
Robert Gill,1.0,0.32249322493224936,0.43818036552481776,0.38162009150455883,0.744446726572529,1.0,0.5491100856954516,0.7814634146341464,0.8768956289027654,0.6912939798351673,1.0,1.0,0.5974985388661601,0.5017421602787456,0.5817496663948402,0.7198509485094852,0.6789167215996486,0.7794596622889306,0.7352941176470589,0.5974985388661601,0.7352941176470589,0.5926657448665833,0.7198509485094852,0.4039094560211157,0.44162492129971803,0.3699448529411764,0.744446726572529,0.975,0.7405337179949514,0.7352941176470589,0.39534786428481783,0.7198509485094852,1.0,0.5621052631578948,0.7198509485094852,0.5344202898550725,0.5792687270789969,0.6726287262872629,0.8292682926829269,0.7794596622889306,0.698529411764706,0.6797607879924954,0.698529411764706,0.6916631755341432,0.54203007518797,0.8292682926829269,0.596749226006192,0.6757151067816632,1.0,0.49898557663534626,0.5366906069332257,0.8292682926829269,0.7707942464040026,0.45180585063937606,0.8292682926829269,0.7474932249322493,0.6066176470588235,0.71875,0.8292682926829269,0.44562201574396704,0.5672023809523808,0.9285714285714286,0.35625,0.39931876871975047,0.698529411764706,0.5702710687370912,0.7007936507936507,0.6333109756097561,0.7198509485094852,0.480362075255368,1.0,0.43818036552481776,0.5187908496732027,0.5683860427121018,0.3567164179104478,0.8292682926829269,0.48743535668439397,0.44710027100271005,0.7352941176470589,0.0
